date,state,district,pincode,demo_age_5_17,demo_age_17_
18-11-2025,Tamil Nadu,Krishnagiri,635108,1,7
18-11-2025,Tamil Nadu,Krishnagiri,635112,3,12
18-11-2025,Tamil Nadu,Krishnagiri,635113,1,21
18-11-2025,Tamil Nadu,Krishnagiri,635115,1,8
18-11-2025,Tamil Nadu,Krishnagiri,635121,3,17
18-11-2025,Tamil Nadu,Krishnagiri,635124,0,1
18-11-2025,Tamil Nadu,Krishnagiri,635201,0,5
18-11-2025,Tamil Nadu,Krishnagiri,635206,1,12
18-11-2025,Tamil Nadu,Krishnagiri,635207,2,25
18-11-2025,Tamil Nadu,Krishnagiri,635304,2,19
20-11-2025,Tamil Nadu,Krishnagiri,635001,7,49
20-11-2025,Tamil Nadu,Krishnagiri,635002,1,7
20-11-2025,Tamil Nadu,Krishnagiri,635102,0,10
20-11-2025,Tamil Nadu,Krishnagiri,635105,0,39
20-11-2025,Tamil Nadu,Krishnagiri,635106,1,1
20-11-2025,Tamil Nadu,Krishnagiri,635110,2,8
20-11-2025,Tamil Nadu,Krishnagiri,635112,2,14
20-11-2025,Tamil Nadu,Krishnagiri,635113,2,25
20-11-2025,Tamil Nadu,Krishnagiri,635116,1,9
20-11-2025,Tamil Nadu,Krishnagiri,635122,5,15
20-11-2025,Tamil Nadu,Krishnagiri,635126,2,26
02-11-2025,Tamil Nadu,Krishnagiri,635101,0,4
02-11-2025,Tamil Nadu,Krishnagiri,635118,0,4
02-11-2025,Tamil Nadu,Krishnagiri,635124,2,0
02-11-2025,Tamil Nadu,Krishnagiri,635206,0,1
01-11-2025,Tamil Nadu,Krishnagiri,635109,16,57
01-11-2025,Tamil Nadu,Krishnagiri,635112,0,7
01-11-2025,Tamil Nadu,Krishnagiri,635114,0,9
01-11-2025,Tamil Nadu,Krishnagiri,635115,8,15
01-11-2025,Tamil Nadu,Krishnagiri,635204,0,7
01-11-2025,Tamil Nadu,Krishnagiri,635206,2,8
01-11-2025,Tamil Nadu,Krishnagiri,635307,0,14
03-11-2025,Tamil Nadu,Krishnagiri,635002,1,5
03-11-2025,Tamil Nadu,Krishnagiri,635103,2,4
03-11-2025,Tamil Nadu,Krishnagiri,635104,2,9
03-11-2025,Tamil Nadu,Krishnagiri,635115,1,13
03-11-2025,Tamil Nadu,Krishnagiri,635116,2,13
03-11-2025,Tamil Nadu,Krishnagiri,635117,5,20
03-11-2025,Tamil Nadu,Krishnagiri,635122,5,9
03-11-2025,Tamil Nadu,Krishnagiri,635123,1,5
03-11-2025,Tamil Nadu,Krishnagiri,636806,1,3
03-11-2025,Tamil Nadu,Krishnagiri,636902,3,2
31-10-2025,Tamil Nadu,Krishnagiri,635106,0,2
31-10-2025,Tamil Nadu,Krishnagiri,635107,0,24
31-10-2025,Tamil Nadu,Krishnagiri,635108,0,4
31-10-2025,Tamil Nadu,Krishnagiri,635122,5,9
31-10-2025,Tamil Nadu,Krishnagiri,635307,4,18
25-11-2025,Tamil Nadu,Krishnagiri,635101,1,7
25-11-2025,Tamil Nadu,Krishnagiri,635102,0,10
25-11-2025,Tamil Nadu,Krishnagiri,635104,2,16
25-11-2025,Tamil Nadu,Krishnagiri,635106,0,1
25-11-2025,Tamil Nadu,Krishnagiri,635116,0,6
25-11-2025,Tamil Nadu,Krishnagiri,635126,13,26
25-11-2025,Tamil Nadu,Krishnagiri,635204,1,3
25-11-2025,Tamil Nadu,Krishnagiri,635207,2,8
24-11-2025,Tamil Nadu,Krishnagiri,635101,0,9
24-11-2025,Tamil Nadu,Krishnagiri,635112,4,29
24-11-2025,Tamil Nadu,Krishnagiri,635115,2,10
24-11-2025,Tamil Nadu,Krishnagiri,635118,4,9
24-11-2025,Tamil Nadu,Krishnagiri,635120,1,7
24-11-2025,Tamil Nadu,Krishnagiri,635123,0,4
24-11-2025,Tamil Nadu,Krishnagiri,635207,5,16
01-12-2025,Tamil Nadu,Krishnagiri,635001,10,51
01-12-2025,Tamil Nadu,Krishnagiri,635112,3,19
01-12-2025,Tamil Nadu,Krishnagiri,635122,2,7
01-12-2025,Tamil Nadu,Krishnagiri,635124,0,2
01-12-2025,Tamil Nadu,Krishnagiri,635204,1,4
01-12-2025,Tamil Nadu,Krishnagiri,635304,2,13
30-10-2025,Tamil Nadu,Krishnagiri,635104,7,11
30-10-2025,Tamil Nadu,Krishnagiri,635105,3,27
30-10-2025,Tamil Nadu,Krishnagiri,635106,2,1
30-10-2025,Tamil Nadu,Krishnagiri,635108,5,7
30-10-2025,Tamil Nadu,Krishnagiri,635109,10,74
30-10-2025,Tamil Nadu,Krishnagiri,635116,5,11
30-10-2025,Tamil Nadu,Krishnagiri,635306,1,7
30-10-2025,Tamil Nadu,Krishnagiri,635307,4,18
29-10-2025,Tamil Nadu,Krishnagiri,635104,1,12
29-10-2025,Tamil Nadu,Krishnagiri,635105,6,10
29-10-2025,Tamil Nadu,Krishnagiri,635113,3,16
29-10-2025,Tamil Nadu,Krishnagiri,635117,6,17
29-10-2025,Tamil Nadu,Krishnagiri,635122,2,3
29-10-2025,Tamil Nadu,Krishnagiri,636902,1,3
22-11-2025,Tamil Nadu,Krishnagiri,635002,1,5
22-11-2025,Tamil Nadu,Krishnagiri,635101,0,4
22-11-2025,Tamil Nadu,Krishnagiri,635109,5,59
22-11-2025,Tamil Nadu,Krishnagiri,635126,2,22
22-11-2025,Tamil Nadu,Krishnagiri,635201,0,5
22-11-2025,Tamil Nadu,Krishnagiri,635206,0,9
22-11-2025,Tamil Nadu,Krishnagiri,636902,1,3
23-11-2025,Tamil Nadu,Krishnagiri,635001,0,2
23-11-2025,Tamil Nadu,Krishnagiri,635112,2,5
23-11-2025,Tamil Nadu,Krishnagiri,635118,0,1
23-11-2025,Tamil Nadu,Krishnagiri,635124,1,1
23-11-2025,Tamil Nadu,Krishnagiri,635126,0,3
23-11-2025,Tamil Nadu,Krishnagiri,635206,0,1
26-11-2025,Tamil Nadu,Krishnagiri,635001,10,31
26-11-2025,Tamil Nadu,Krishnagiri,635106,2,1
26-11-2025,Tamil Nadu,Krishnagiri,635109,13,56
26-11-2025,Tamil Nadu,Krishnagiri,635112,1,23
26-11-2025,Tamil Nadu,Krishnagiri,635113,3,18
26-11-2025,Tamil Nadu,Krishnagiri,635118,0,10
26-11-2025,Tamil Nadu,Krishnagiri,635124,0,2
26-11-2025,Tamil Nadu,Krishnagiri,635203,0,15
26-11-2025,Tamil Nadu,Krishnagiri,635207,1,17
26-11-2025,Tamil Nadu,Krishnagiri,635304,1,10
26-11-2025,Tamil Nadu,Krishnagiri,635306,0,6
02-12-2025,Tamil Nadu,Krishnagiri,635002,0,8
02-12-2025,Tamil Nadu,Krishnagiri,635108,0,7
02-12-2025,Tamil Nadu,Krishnagiri,635109,3,62
02-12-2025,Tamil Nadu,Krishnagiri,635113,5,20
02-12-2025,Tamil Nadu,Krishnagiri,635117,0,19
02-12-2025,Tamil Nadu,Krishnagiri,635201,0,5
27-11-2025,Tamil Nadu,Krishnagiri,635001,12,31
27-11-2025,Tamil Nadu,Krishnagiri,635002,1,4
27-11-2025,Tamil Nadu,Krishnagiri,635101,0,7
27-11-2025,Tamil Nadu,Krishnagiri,635102,1,8
27-11-2025,Tamil Nadu,Krishnagiri,635103,3,10
27-11-2025,Tamil Nadu,Krishnagiri,635104,2,21
27-11-2025,Tamil Nadu,Krishnagiri,635118,1,13
27-11-2025,Tamil Nadu,Krishnagiri,635122,1,9
27-11-2025,Tamil Nadu,Krishnagiri,635123,0,8
27-11-2025,Tamil Nadu,Krishnagiri,635206,4,8
27-11-2025,Tamil Nadu,Krishnagiri,636902,1,2
28-11-2025,Tamil Nadu,Krishnagiri,635002,0,13
28-11-2025,Tamil Nadu,Krishnagiri,635101,0,4
28-11-2025,Tamil Nadu,Krishnagiri,635104,2,24
28-11-2025,Tamil Nadu,Krishnagiri,635114,0,5
28-11-2025,Tamil Nadu,Krishnagiri,635117,7,20
28-11-2025,Tamil Nadu,Krishnagiri,635201,1,15
28-11-2025,Tamil Nadu,Krishnagiri,636806,2,0
29-11-2025,Tamil Nadu,Krishnagiri,635001,9,39
29-11-2025,Tamil Nadu,Krishnagiri,635101,1,5
29-11-2025,Tamil Nadu,Krishnagiri,635104,3,12
29-11-2025,Tamil Nadu,Krishnagiri,635117,0,9
29-11-2025,Tamil Nadu,Krishnagiri,635201,0,4
29-11-2025,Tamil Nadu,Krishnagiri,635206,2,14
29-11-2025,Tamil Nadu,Krishnagiri,635306,2,5
30-11-2025,Tamil Nadu,Krishnagiri,635001,2,3
30-11-2025,Tamil Nadu,Krishnagiri,635116,0,1
30-11-2025,Tamil Nadu,Krishnagiri,635119,0,1
01-03-2025,Tamil Nadu,Krishnagiri,635001,112,805
01-03-2025,Tamil Nadu,Krishnagiri,635118,23,436
01-03-2025,Tamil Nadu,Krishnagiri,635122,29,423
01-03-2025,Tamil Nadu,Krishnagiri,635002,27,209
01-03-2025,Tamil Nadu,Krishnagiri,635103,22,319
01-03-2025,Tamil Nadu,Krishnagiri,635110,50,357
01-03-2025,Tamil Nadu,Krishnagiri,635203,60,595
01-03-2025,Tamil Nadu,Krishnagiri,635126,83,459
01-09-2025,Tamil Nadu,Krishnagiri,635002,0,6
01-09-2025,Tamil Nadu,Krishnagiri,635102,0,13
01-09-2025,Tamil Nadu,Krishnagiri,635109,9,58
01-09-2025,Tamil Nadu,Krishnagiri,635114,0,7
01-09-2025,Tamil Nadu,Krishnagiri,635118,2,14
01-09-2025,Tamil Nadu,Krishnagiri,635121,1,13
01-09-2025,Tamil Nadu,Krishnagiri,635122,2,15
01-09-2025,Tamil Nadu,Krishnagiri,635203,5,24
01-09-2025,Tamil Nadu,Krishnagiri,635206,1,4
01-09-2025,Tamil Nadu,Krishnagiri,635207,2,23
02-09-2025,Tamil Nadu,Krishnagiri,635001,24,37
02-09-2025,Tamil Nadu,Krishnagiri,635002,4,10
02-09-2025,Tamil Nadu,Krishnagiri,635109,13,56
02-09-2025,Tamil Nadu,Krishnagiri,635117,3,20
02-09-2025,Tamil Nadu,Krishnagiri,636806,0,4
03-09-2025,Tamil Nadu,Krishnagiri,635002,2,2
03-09-2025,Tamil Nadu,Krishnagiri,635103,0,6
03-09-2025,Tamil Nadu,Krishnagiri,635104,0,21
03-09-2025,Tamil Nadu,Krishnagiri,635107,2,21
03-09-2025,Tamil Nadu,Krishnagiri,635108,0,8
03-09-2025,Tamil Nadu,Krishnagiri,635114,0,8
03-09-2025,Tamil Nadu,Krishnagiri,635117,1,13
03-09-2025,Tamil Nadu,Krishnagiri,635304,1,4
03-09-2025,Tamil Nadu,Krishnagiri,636806,2,5
04-09-2025,Tamil Nadu,Krishnagiri,635001,7,21
04-09-2025,Tamil Nadu,Krishnagiri,635104,3,17
04-09-2025,Tamil Nadu,Krishnagiri,635107,2,32
04-09-2025,Tamil Nadu,Krishnagiri,635111,1,0
04-09-2025,Tamil Nadu,Krishnagiri,635117,2,16
04-09-2025,Tamil Nadu,Krishnagiri,635120,2,14
04-09-2025,Tamil Nadu,Krishnagiri,636902,1,1
05-09-2025,Tamil Nadu,Krishnagiri,635104,0,7
05-09-2025,Tamil Nadu,Krishnagiri,635112,1,2
05-09-2025,Tamil Nadu,Krishnagiri,635204,0,1
05-09-2025,Tamil Nadu,Krishnagiri,635304,0,5
05-09-2025,Tamil Nadu,Krishnagiri,635306,0,1
05-09-2025,Tamil Nadu,Krishnagiri,636806,0,3
07-09-2025,Tamil Nadu,Krishnagiri,635121,1,1
07-09-2025,Tamil Nadu,Krishnagiri,635123,1,1
07-09-2025,Tamil Nadu,Krishnagiri,635126,1,2
07-09-2025,Tamil Nadu,Krishnagiri,635306,0,1
06-09-2025,Tamil Nadu,Krishnagiri,635103,2,3
06-09-2025,Tamil Nadu,Krishnagiri,635109,10,54
06-09-2025,Tamil Nadu,Krishnagiri,635110,4,14
06-09-2025,Tamil Nadu,Krishnagiri,635114,0,2
06-09-2025,Tamil Nadu,Krishnagiri,635115,5,11
06-09-2025,Tamil Nadu,Krishnagiri,635121,3,11
06-09-2025,Tamil Nadu,Krishnagiri,635207,4,15
06-09-2025,Tamil Nadu,Krishnagiri,635306,0,9
08-09-2025,Tamil Nadu,Krishnagiri,635002,3,8
08-09-2025,Tamil Nadu,Krishnagiri,635102,0,13
08-09-2025,Tamil Nadu,Krishnagiri,635113,1,17
08-09-2025,Tamil Nadu,Krishnagiri,635114,3,7
08-09-2025,Tamil Nadu,Krishnagiri,635116,2,22
08-09-2025,Tamil Nadu,Krishnagiri,635120,8,11
08-09-2025,Tamil Nadu,Krishnagiri,635121,3,9
10-09-2025,Tamil Nadu,Krishnagiri,635001,12,30
10-09-2025,Tamil Nadu,Krishnagiri,635102,1,8
10-09-2025,Tamil Nadu,Krishnagiri,635103,1,7
10-09-2025,Tamil Nadu,Krishnagiri,635105,2,8
10-09-2025,Tamil Nadu,Krishnagiri,635120,2,10
10-09-2025,Tamil Nadu,Krishnagiri,635126,6,29
10-09-2025,Tamil Nadu,Krishnagiri,635201,2,6
09-09-2025,Tamil Nadu,Krishnagiri,635108,1,8
09-09-2025,Tamil Nadu,Krishnagiri,635118,0,14
09-09-2025,Tamil Nadu,Krishnagiri,635119,0,3
09-09-2025,Tamil Nadu,Krishnagiri,635306,3,15
11-09-2025,Tamil Nadu,Krishnagiri,635101,0,7
11-09-2025,Tamil Nadu,Krishnagiri,635103,2,1
11-09-2025,Tamil Nadu,Krishnagiri,635104,4,17
11-09-2025,Tamil Nadu,Krishnagiri,635112,2,20
11-09-2025,Tamil Nadu,Krishnagiri,635117,7,23
11-09-2025,Tamil Nadu,Krishnagiri,636902,1,0
13-09-2025,Tamil Nadu,Krishnagiri,635106,0,1
13-09-2025,Tamil Nadu,Krishnagiri,635110,3,8
13-09-2025,Tamil Nadu,Krishnagiri,635116,2,7
13-09-2025,Tamil Nadu,Krishnagiri,635118,0,11
13-09-2025,Tamil Nadu,Krishnagiri,635124,1,2
13-09-2025,Tamil Nadu,Krishnagiri,635201,0,1
13-09-2025,Tamil Nadu,Krishnagiri,635203,6,15
13-09-2025,Tamil Nadu,Krishnagiri,636806,0,2
12-09-2025,Tamil Nadu,Krishnagiri,635101,2,5
12-09-2025,Tamil Nadu,Krishnagiri,635105,3,11
12-09-2025,Tamil Nadu,Krishnagiri,635109,9,62
12-09-2025,Tamil Nadu,Krishnagiri,635113,3,14
12-09-2025,Tamil Nadu,Krishnagiri,635120,4,11
12-09-2025,Tamil Nadu,Krishnagiri,635122,8,14
12-09-2025,Tamil Nadu,Krishnagiri,635201,1,4
12-09-2025,Tamil Nadu,Krishnagiri,635206,2,18
12-09-2025,Tamil Nadu,Krishnagiri,635307,5,13
15-09-2025,Tamil Nadu,Krishnagiri,635107,6,14
15-09-2025,Tamil Nadu,Krishnagiri,635110,9,16
15-09-2025,Tamil Nadu,Krishnagiri,635113,6,27
15-09-2025,Tamil Nadu,Krishnagiri,635116,5,18
15-09-2025,Tamil Nadu,Krishnagiri,635118,1,17
15-09-2025,Tamil Nadu,Krishnagiri,635120,1,11
15-09-2025,Tamil Nadu,Krishnagiri,635201,3,6
15-09-2025,Tamil Nadu,Krishnagiri,635306,0,8
15-09-2025,Tamil Nadu,Krishnagiri,635307,5,16
14-09-2025,Tamil Nadu,Krishnagiri,635113,0,2
14-09-2025,Tamil Nadu,Krishnagiri,635115,0,1
14-09-2025,Tamil Nadu,Krishnagiri,635120,2,4
14-09-2025,Tamil Nadu,Krishnagiri,635121,0,1
14-09-2025,Tamil Nadu,Krishnagiri,635122,1,0
14-09-2025,Tamil Nadu,Krishnagiri,635206,0,2
16-09-2025,Tamil Nadu,Krishnagiri,635107,2,14
16-09-2025,Tamil Nadu,Krishnagiri,635116,0,3
16-09-2025,Tamil Nadu,Krishnagiri,635123,1,3
16-09-2025,Tamil Nadu,Krishnagiri,635207,4,15
16-09-2025,Tamil Nadu,Krishnagiri,635307,7,22
17-09-2025,Tamil Nadu,Krishnagiri,635304,4,4
17-09-2025,Tamil Nadu,Krishnagiri,635306,1,7
17-09-2025,Tamil Nadu,Krishnagiri,636902,0,1
17-09-2025,Tamil Nadu,Krishnagiri,635103,1,11
17-09-2025,Tamil Nadu,Krishnagiri,635104,2,26
17-09-2025,Tamil Nadu,Krishnagiri,635107,1,31
17-09-2025,Tamil Nadu,Krishnagiri,635113,4,24
18-09-2025,Tamil Nadu,Krishnagiri,635101,0,12
18-09-2025,Tamil Nadu,Krishnagiri,635105,1,14
18-09-2025,Tamil Nadu,Krishnagiri,635107,2,30
18-09-2025,Tamil Nadu,Krishnagiri,635108,2,8
18-09-2025,Tamil Nadu,Krishnagiri,635113,3,16
18-09-2025,Tamil Nadu,Krishnagiri,635117,1,24
18-09-2025,Tamil Nadu,Krishnagiri,635118,2,11
18-09-2025,Tamil Nadu,Krishnagiri,635120,3,8
18-09-2025,Tamil Nadu,Krishnagiri,635121,3,12
18-09-2025,Tamil Nadu,Krishnagiri,635123,1,3
18-09-2025,Tamil Nadu,Krishnagiri,635207,4,17
18-09-2025,Tamil Nadu,Krishnagiri,636902,0,2
19-09-2025,Tamil Nadu,Krishnagiri,635101,0,4
19-09-2025,Tamil Nadu,Krishnagiri,635102,1,6
19-09-2025,Tamil Nadu,Krishnagiri,635107,2,22
19-09-2025,Tamil Nadu,Krishnagiri,635116,2,17
19-09-2025,Tamil Nadu,Krishnagiri,635123,1,3
19-09-2025,Tamil Nadu,Krishnagiri,635126,3,19
19-09-2025,Tamil Nadu,Krishnagiri,635206,3,17
19-09-2025,Tamil Nadu,Krishnagiri,635306,1,7
19-09-2025,Tamil Nadu,Krishnagiri,636806,0,1
20-09-2025,Tamil Nadu,Krishnagiri,635002,0,5
20-09-2025,Tamil Nadu,Krishnagiri,635107,2,40
20-09-2025,Tamil Nadu,Krishnagiri,635119,0,3
20-09-2025,Tamil Nadu,Krishnagiri,635126,2,26
20-09-2025,Tamil Nadu,Krishnagiri,635201,2,3
20-09-2025,Tamil Nadu,Krishnagiri,635202,0,1
20-09-2025,Tamil Nadu,Krishnagiri,636806,1,0
13-10-2025,Tamil Nadu,Krishnagiri,635101,0,2
13-10-2025,Tamil Nadu,Krishnagiri,635102,0,3
13-10-2025,Tamil Nadu,Krishnagiri,635103,0,5
13-10-2025,Tamil Nadu,Krishnagiri,635108,0,1
13-10-2025,Tamil Nadu,Krishnagiri,635109,3,23
13-10-2025,Tamil Nadu,Krishnagiri,635112,2,7
13-10-2025,Tamil Nadu,Krishnagiri,635126,0,4
13-10-2025,Tamil Nadu,Krishnagiri,635207,1,5
13-10-2025,Tamil Nadu,Krishnagiri,635306,0,1
13-10-2025,Tamil Nadu,Krishnagiri,635307,1,8
15-10-2025,Tamil Nadu,Krishnagiri,635103,2,8
15-10-2025,Tamil Nadu,Krishnagiri,635106,1,3
15-10-2025,Tamil Nadu,Krishnagiri,635109,8,65
15-10-2025,Tamil Nadu,Krishnagiri,635115,0,6
15-10-2025,Tamil Nadu,Krishnagiri,635120,1,10
15-10-2025,Tamil Nadu,Krishnagiri,635122,4,18
15-10-2025,Tamil Nadu,Krishnagiri,635123,2,5
15-10-2025,Tamil Nadu,Krishnagiri,635203,2,20
15-10-2025,Tamil Nadu,Krishnagiri,635307,2,23
16-10-2025,Tamil Nadu,Krishnagiri,635102,1,8
16-10-2025,Tamil Nadu,Krishnagiri,635103,1,10
16-10-2025,Tamil Nadu,Krishnagiri,635109,16,84
16-10-2025,Tamil Nadu,Krishnagiri,635115,2,11
16-10-2025,Tamil Nadu,Krishnagiri,635116,1,16
16-10-2025,Tamil Nadu,Krishnagiri,635118,1,10
16-10-2025,Tamil Nadu,Krishnagiri,635119,4,5
26-10-2025,Tamil Nadu,Krishnagiri,635002,5,9
26-10-2025,Tamil Nadu,Krishnagiri,635101,0,6
26-10-2025,Tamil Nadu,Krishnagiri,635103,3,9
26-10-2025,Tamil Nadu,Krishnagiri,635108,2,3
26-10-2025,Tamil Nadu,Krishnagiri,635109,15,63
26-10-2025,Tamil Nadu,Krishnagiri,635113,2,20
26-10-2025,Tamil Nadu,Krishnagiri,635116,1,7
26-10-2025,Tamil Nadu,Krishnagiri,635117,2,27
26-10-2025,Tamil Nadu,Krishnagiri,635120,2,13
26-10-2025,Tamil Nadu,Krishnagiri,635121,3,13
26-10-2025,Tamil Nadu,Krishnagiri,635124,1,8
26-10-2025,Tamil Nadu,Krishnagiri,635204,3,13
26-10-2025,Tamil Nadu,Krishnagiri,635206,4,11
26-10-2025,Tamil Nadu,Krishnagiri,635304,8,11
19-10-2025,Tamil Nadu,Krishnagiri,635104,4,19
19-10-2025,Tamil Nadu,Krishnagiri,635106,0,1
19-10-2025,Tamil Nadu,Krishnagiri,635126,4,16
19-10-2025,Tamil Nadu,Krishnagiri,635203,3,7
19-10-2025,Tamil Nadu,Krishnagiri,635207,5,7
19-10-2025,Tamil Nadu,Krishnagiri,635306,3,0
20-10-2025,Tamil Nadu,Krishnagiri,635102,0,1
20-10-2025,Tamil Nadu,Krishnagiri,635105,2,0
20-10-2025,Tamil Nadu,Krishnagiri,635107,2,6
20-10-2025,Tamil Nadu,Krishnagiri,635109,9,23
20-10-2025,Tamil Nadu,Krishnagiri,635206,2,2
20-10-2025,Tamil Nadu,Krishnagiri,635304,1,1
21-10-2025,Tamil Nadu,Krishnagiri,635104,0,5
21-10-2025,Tamil Nadu,Krishnagiri,635110,0,9
21-10-2025,Tamil Nadu,Krishnagiri,635207,2,3
22-10-2025,Tamil Nadu,Krishnagiri,635103,0,2
22-10-2025,Tamil Nadu,Krishnagiri,635121,0,1
22-10-2025,Tamil Nadu,Krishnagiri,635204,0,1
27-10-2025,Tamil Nadu,Krishnagiri,635102,2,7
27-10-2025,Tamil Nadu,Krishnagiri,635104,1,17
27-10-2025,Tamil Nadu,Krishnagiri,635111,0,1
27-10-2025,Tamil Nadu,Krishnagiri,635112,5,6
27-10-2025,Tamil Nadu,Krishnagiri,635116,1,8
27-10-2025,Tamil Nadu,Krishnagiri,635117,5,16
27-10-2025,Tamil Nadu,Krishnagiri,635121,2,9
27-10-2025,Tamil Nadu,Krishnagiri,635124,2,2
27-10-2025,Tamil Nadu,Krishnagiri,635204,1,3
27-10-2025,Tamil Nadu,Krishnagiri,635304,7,10
30-10-2025,Tamil Nadu,Krishnagiri,635654,1,0
02-11-2025,Tamil Nadu,Krishnagiri,635123,0,1
02-11-2025,Tamil Nadu,Krishnagiri,636902,0,1
18-10-2025,Tamil Nadu,Krishnagiri,635101,2,1
18-10-2025,Tamil Nadu,Krishnagiri,635105,0,5
18-10-2025,Tamil Nadu,Krishnagiri,635112,1,11
18-10-2025,Tamil Nadu,Krishnagiri,635117,1,16
18-10-2025,Tamil Nadu,Krishnagiri,635120,1,4
18-10-2025,Tamil Nadu,Krishnagiri,635121,1,12
18-10-2025,Tamil Nadu,Krishnagiri,635122,4,10
18-10-2025,Tamil Nadu,Krishnagiri,635654,1,0
17-10-2025,Tamil Nadu,Krishnagiri,635110,0,8
17-10-2025,Tamil Nadu,Krishnagiri,635119,1,9
17-10-2025,Tamil Nadu,Krishnagiri,635201,0,6
17-10-2025,Tamil Nadu,Krishnagiri,636806,0,1
24-10-2025,Tamil Nadu,Krishnagiri,635103,1,4
24-10-2025,Tamil Nadu,Krishnagiri,635105,2,5
24-10-2025,Tamil Nadu,Krishnagiri,635108,0,3
24-10-2025,Tamil Nadu,Krishnagiri,635116,3,7
24-10-2025,Tamil Nadu,Krishnagiri,635120,1,8
24-10-2025,Tamil Nadu,Krishnagiri,635123,3,4
24-10-2025,Tamil Nadu,Krishnagiri,635307,4,17
23-10-2025,Tamil Nadu,Krishnagiri,635102,0,1
23-10-2025,Tamil Nadu,Krishnagiri,635111,1,0
23-10-2025,Tamil Nadu,Krishnagiri,635113,1,0
23-10-2025,Tamil Nadu,Krishnagiri,635204,0,1
23-10-2025,Tamil Nadu,Krishnagiri,635307,1,0
25-10-2025,Tamil Nadu,Krishnagiri,635102,0,7
25-10-2025,Tamil Nadu,Krishnagiri,635106,0,1
25-10-2025,Tamil Nadu,Krishnagiri,635110,0,7
25-10-2025,Tamil Nadu,Krishnagiri,635112,0,16
25-10-2025,Tamil Nadu,Krishnagiri,635115,1,10
25-10-2025,Tamil Nadu,Krishnagiri,635206,1,10
25-10-2025,Tamil Nadu,Krishnagiri,635307,2,22
28-10-2025,Tamil Nadu,Krishnagiri,635102,5,8
28-10-2025,Tamil Nadu,Krishnagiri,635104,2,13
28-10-2025,Tamil Nadu,Krishnagiri,635106,1,3
28-10-2025,Tamil Nadu,Krishnagiri,635115,0,3
28-10-2025,Tamil Nadu,Krishnagiri,635119,1,6
28-10-2025,Tamil Nadu,Krishnagiri,636902,0,2
04-11-2025,Tamil Nadu,Krishnagiri,635654,1,0
13-11-2025,Tamil Nadu,Krishnagiri,635124,0,2
17-11-2025,Tamil Nadu,Krishnagiri,635106,1,1
16-11-2025,Tamil Nadu,Krishnagiri,635102,0,2
16-11-2025,Tamil Nadu,Krishnagiri,635118,1,4
16-11-2025,Tamil Nadu,Krishnagiri,635306,0,6
16-11-2025,Tamil Nadu,Krishnagiri,636806,0,2
02-12-2025,Tamil Nadu,Krishnagiri,635111,0,3
02-12-2025,Tamil Nadu,Krishnagiri,636808,1,0
07-12-2025,Tamil Nadu,Krishnagiri,635114,0,3
07-12-2025,Tamil Nadu,Krishnagiri,636902,2,3
04-11-2025,Tamil Nadu,Krishnagiri,635103,3,7
04-11-2025,Tamil Nadu,Krishnagiri,635119,0,4
04-11-2025,Tamil Nadu,Krishnagiri,635124,0,4
04-11-2025,Tamil Nadu,Krishnagiri,635207,5,15
04-11-2025,Tamil Nadu,Krishnagiri,635306,1,6
04-11-2025,Tamil Nadu,Krishnagiri,636902,0,5
05-11-2025,Tamil Nadu,Krishnagiri,635106,0,3
05-11-2025,Tamil Nadu,Krishnagiri,635109,19,62
05-11-2025,Tamil Nadu,Krishnagiri,635114,1,3
05-11-2025,Tamil Nadu,Krishnagiri,635117,2,10
05-11-2025,Tamil Nadu,Krishnagiri,635120,1,7
05-11-2025,Tamil Nadu,Krishnagiri,635126,1,22
06-11-2025,Tamil Nadu,Krishnagiri,635001,9,48
06-11-2025,Tamil Nadu,Krishnagiri,635107,4,20
06-11-2025,Tamil Nadu,Krishnagiri,635109,13,79
06-11-2025,Tamil Nadu,Krishnagiri,635110,5,16
06-11-2025,Tamil Nadu,Krishnagiri,635121,5,13
06-11-2025,Tamil Nadu,Krishnagiri,635304,4,8
06-11-2025,Tamil Nadu,Krishnagiri,635307,5,17
07-11-2025,Tamil Nadu,Krishnagiri,635001,7,34
07-11-2025,Tamil Nadu,Krishnagiri,635104,4,17
07-11-2025,Tamil Nadu,Krishnagiri,635109,26,86
07-11-2025,Tamil Nadu,Krishnagiri,635112,4,23
07-11-2025,Tamil Nadu,Krishnagiri,635119,0,5
07-11-2025,Tamil Nadu,Krishnagiri,636902,0,4
07-12-2025,Tamil Nadu,Krishnagiri,635002,1,5
07-12-2025,Tamil Nadu,Krishnagiri,635102,0,2
07-12-2025,Tamil Nadu,Krishnagiri,635109,0,21
07-12-2025,Tamil Nadu,Krishnagiri,635115,0,2
07-12-2025,Tamil Nadu,Krishnagiri,635304,0,3
07-12-2025,Tamil Nadu,Krishnagiri,635307,0,1
06-12-2025,Tamil Nadu,Krishnagiri,635112,7,24
06-12-2025,Tamil Nadu,Krishnagiri,635116,4,10
06-12-2025,Tamil Nadu,Krishnagiri,635121,1,14
06-12-2025,Tamil Nadu,Krishnagiri,635122,0,17
06-12-2025,Tamil Nadu,Krishnagiri,635204,1,12
06-12-2025,Tamil Nadu,Krishnagiri,635304,3,12
06-12-2025,Tamil Nadu,Krishnagiri,635306,1,11
